date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-24,South Africa,South Korea,True,0.1331,0.2146,0.6523,0.1267,0.2535,0.6198,0.1685,0.2427,0.5888,38,0.1542,0.2239,0.6219,37615,-0.0418,0.0108,0.031,0.0418,0.0836,0.0592,0.0662,model_over_concentrated,,False
2026-06-24,Canada,Switzerland,False,0.4123,0.2748,0.3129,0.4059,0.3137,0.2804,0.269,0.2846,0.4464,38,0.2673,0.2822,0.4505,10737,0.1369,0.0291,-0.166,0.166,0.332,0.3402,0.0082,disagree_on_favorite,,True
2026-06-24,Bosnia and Herzegovina,Qatar,True,0.4709,0.2672,0.2619,0.4645,0.3061,0.2294,0.5844,0.2496,0.166,38,0.585,0.25,0.165,12602,-0.1199,0.0565,0.0634,0.1199,0.2398,0.241,0.002,model_under_concentrated,,False
2026-06-24,Scotland,Brazil,True,0.1242,0.2085,0.6673,0.1178,0.2474,0.6347,0.1404,0.2089,0.6508,38,0.1429,0.1921,0.665,42504,-0.0226,0.0385,-0.0161,0.0385,0.0772,0.1107,0.0335,model_under_concentrated,,False
2026-06-24,Morocco,Haiti,True,0.7446,0.1728,0.0827,0.7382,0.2117,0.0501,0.7089,0.1878,0.1033,38,0.715,0.18,0.105,35720,0.0293,0.0239,-0.0532,0.0532,0.1064,0.1098,0.0156,model_over_concentrated,,False
2026-06-25,USA,Turkey,False,0.315,0.275,0.41,0.3087,0.3139,0.3774,0.377,0.2711,0.352,34,0.3831,0.2637,0.3532,30176,-0.0683,0.0428,0.0254,0.0683,0.1365,0.1488,0.0147,disagree_on_favorite,,False
2026-06-25,Paraguay,Australia,True,0.2615,0.2671,0.4714,0.2551,0.306,0.4388,0.4378,0.2932,0.269,34,0.4328,0.3035,0.2637,4134,-0.1827,0.0128,0.1698,0.1827,0.3653,0.3553,0.0206,disagree_on_favorite,,True
2026-06-25,Curaçao,Ivory Coast,True,0.1255,0.2094,0.665,0.1191,0.2484,0.6325,0.0731,0.1551,0.7718,34,0.0739,0.1429,0.7833,20164,0.046,0.0933,-0.1393,0.1393,0.2786,0.3015,0.0245,model_under_concentrated,,False
2026-06-25,Ecuador,Germany,True,0.3381,0.2765,0.3855,0.3317,0.3154,0.3529,0.2003,0.2527,0.547,34,0.194,0.2537,0.5522,27482,0.1314,0.0627,-0.1941,0.1941,0.3882,0.3987,0.0125,model_under_concentrated,,True
2026-06-25,Japan,Sweden,True,0.696,0.196,0.108,0.6896,0.235,0.0755,0.4531,0.2793,0.2676,34,0.4627,0.2736,0.2637,8310,0.2365,-0.0443,-0.1921,0.2365,0.4729,0.4537,0.0192,model_over_concentrated,,True
2026-06-25,Tunisia,Netherlands,True,0.0903,0.1804,0.7293,0.084,0.2193,0.6967,0.1478,0.223,0.6292,34,0.133,0.2118,0.6552,17190,-0.0638,-0.0037,0.0675,0.0675,0.135,0.098,0.052,model_over_concentrated,,False
2026-06-26,Egypt,Iran,True,0.2241,0.2575,0.5184,0.2177,0.2964,0.4859,0.4226,0.3101,0.2673,34,0.4265,0.3039,0.2696,20369,-0.2049,-0.0137,0.2186,0.2186,0.4372,0.4326,0.0124,disagree_on_favorite,,True
2026-06-26,New Zealand,Belgium,True,0.1171,0.2033,0.6796,0.1108,0.2422,0.6471,0.0966,0.1704,0.733,34,0.0837,0.1527,0.7635,18876,0.0142,0.0718,-0.0859,0.0859,0.1719,0.233,0.0611,model_under_concentrated,,False
2026-06-26,Cape Verde,Saudi Arabia,True,0.29,0.2721,0.438,0.2836,0.311,0.4054,0.4057,0.2738,0.3206,34,0.4089,0.2611,0.33,54567,-0.1221,0.0372,0.0848,0.1221,0.2441,0.2506,0.0253,disagree_on_favorite,,False
2026-06-26,Uruguay,Spain,True,0.0855,0.1756,0.7389,0.0791,0.2146,0.7064,0.1782,0.2443,0.5775,34,0.1724,0.2414,0.5862,13500,-0.0991,-0.0297,0.1289,0.1289,0.2577,0.2403,0.0174,model_over_concentrated,,False
2026-06-26,Norway,France,True,0.1792,0.2403,0.5805,0.1728,0.2793,0.5479,0.2208,0.262,0.5171,34,0.2217,0.2512,0.5271,36401,-0.048,0.0173,0.0308,0.048,0.0961,0.0978,0.0217,model_over_concentrated,,False
2026-06-26,Senegal,Iraq,True,0.6104,0.2303,0.1592,0.604,0.2693,0.1267,0.6676,0.2107,0.1218,34,0.6847,0.2118,0.1034,7660,-0.0636,0.0586,0.0049,0.0636,0.1271,0.1615,0.0366,model_under_concentrated,,False
2026-06-27,Algeria,Austria,True,0.3887,0.2763,0.335,0.3823,0.3153,0.3024,0.2667,0.2964,0.437,34,0.2549,0.3088,0.4363,12234,0.1156,0.0189,-0.1346,0.1346,0.2691,0.2678,0.0249,disagree_on_favorite,,False
2026-06-27,Jordan,Argentina,True,0.0453,0.1258,0.829,0.0389,0.1647,0.7964,0.0678,0.1401,0.7921,34,0.062,0.116,0.822,24955,-0.0289,0.0246,0.0043,0.0289,0.0578,0.0974,0.0598,model_over_concentrated,,False
2026-06-27,Colombia,Portugal,True,0.3425,0.2766,0.3809,0.3361,0.3156,0.3483,0.27,0.2859,0.4441,34,0.2611,0.2808,0.4581,28591,0.0661,0.0297,-0.0958,0.0958,0.1916,0.2196,0.028,model_under_concentrated,,False
2026-06-27,DR Congo,Uzbekistan,True,0.2382,0.2615,0.5003,0.2318,0.3005,0.4678,0.4064,0.2916,0.302,34,0.4069,0.2843,0.3088,4608,-0.1746,0.0089,0.1658,0.1746,0.3493,0.3503,0.0146,disagree_on_favorite,,True
2026-06-27,Panama,England,True,0.125,0.2091,0.6659,0.1186,0.248,0.6333,0.099,0.1626,0.7384,34,0.1034,0.1429,0.7537,43240,0.0196,0.0854,-0.1051,0.1051,0.2101,0.2407,0.0394,model_under_concentrated,,False
2026-06-27,Croatia,Ghana,True,0.7958,0.1452,0.0589,0.7894,0.1842,0.0264,0.5742,0.2522,0.1736,34,0.5961,0.2512,0.1527,6198,0.2152,-0.068,-0.1472,0.2152,0.4304,0.3866,0.0438,model_over_concentrated,,True
