date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,lambda_home,lambda_away,scoreline_grid,top_scorelines,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-17,England,Croatia,True,0.5341,0.2536,0.2123,0.5278,0.2925,0.1797,1.629,0.9322,"[[0.08038087837908116, 0.0688133854087515, 0.03354917274329894, 0.0104247445112771, 0.0024294629920593646, 0.0005339035403777724], [0.1226153048371507, 0.1204178093201525, 0.054650626117907164, 0.016981605448805125, 0.003957524516691637, 0.0008697133306823667], [0.10244688314664592, 0.09550005220266666, 0.04451213980642539, 0.013831270555692499, 0.0032233461368636218, 0.0007083688535118264], [0.05562766381386222, 0.05185560199554165, 0.02416966014713287, 0.007510245748416639, 0.0017502456858594197, 0.0003846374162790428], [0.02265396139694115, 0.021117816663179825, 0.009842918260642293, 0.0030584929440048573, 0.0007127748225288842, 0.00015664078954243682], [0.009965539263596002, 0.009289785015116892, 0.0043299265270241635, 0.0013454393687201758, 0.00031355158400567305, 6.89067095645624e-05]]","[{""score"": ""1-0"", ""prob"": 0.1226153048371507}, {""score"": ""1-1"", ""prob"": 0.1204178093201525}, {""score"": ""2-0"", ""prob"": 0.10244688314664592}]",0.5549,0.2552,0.1899,48,0.5622,0.2537,0.1841,215315,-0.0271,0.0373,-0.0102,0.0373,0.0746,0.0776,0.0146,model_under_concentrated,,False
2026-06-17,Ghana,Panama,True,0.1119,0.1992,0.689,0.1055,0.2381,0.6564,0.6875,2.0445,"[[0.06756076371410119, 0.13060765777579922, 0.13603902921296035, 0.09271072991302738, 0.04738683904207532, 0.028535156915392275], [0.04227845587875892, 0.09395894521554012, 0.09352450631651067, 0.0637370414617248, 0.032577641526479156, 0.019617432428148934], [0.015381966558936741, 0.031448475237449196, 0.03214824941177153, 0.0219090630507634, 0.011198285735892157, 0.006743324668128934], [0.0035249463258802834, 0.007206762985606587, 0.007367123911842662, 0.0050207020674738895, 0.002566209984246591, 0.0015453067994956055], [0.0006058350806151304, 0.0012386315792393683, 0.0012661929278932342, 0.0008629117043457362, 0.0004410563704947001, 0.0002655929999767393], [9.386935725045142e-05, 0.00019191617311968402, 0.00019618658625004801, 0.0001337013481764411, 6.83381985201609e-05, 4.115153611230653e-05]]","[{""score"": ""0-2"", ""prob"": 0.13603902921296035}, {""score"": ""0-1"", ""prob"": 0.13060765777579922}, {""score"": ""1-1"", ""prob"": 0.09395894521554012}]",0.4405,0.2835,0.276,48,0.4372,0.2864,0.2764,104120,-0.335,-0.0454,0.3804,0.3804,0.7608,0.76,0.0066,disagree_on_favorite,,True
2026-06-18,Czech Republic,South Africa,True,0.541,0.2518,0.2072,0.5346,0.2907,0.1746,1.6453,0.9208,"[[0.07997569520378914, 0.06760570574067468, 0.03257309846239296, 0.00999790540930074, 0.0023015490686754342, 0.0004985599641742129], [0.12327106869737348, 0.11954645504406461, 0.05359292606390592, 0.016449678743740124, 0.003786767452055051, 0.0008202869410553846], [0.1039952382210223, 0.09576011529439511, 0.044088555582260096, 0.01353243102902996, 0.0031152079117296623, 0.0006748141788525938], [0.057034888461841925, 0.05251843823176982, 0.024179817202145775, 0.007421692642483619, 0.0017084968390892368, 0.0003700934012144694], [0.023460053730593573, 0.021602310725802196, 0.009945838872601366, 0.0030527509189590823, 0.0007027528013910025, 0.00015222982479642043], [0.010458433291085738, 0.009630256104847888, 0.004433830099772623, 0.0013609087262489595, 0.00031328544162228, 6.786367524260356e-05]]","[{""score"": ""1-0"", ""prob"": 0.12327106869737348}, {""score"": ""1-1"", ""prob"": 0.11954645504406461}, {""score"": ""2-0"", ""prob"": 0.1039952382210223}]",0.5414,0.2537,0.2049,48,0.5423,0.2537,0.204,189142,-0.0068,0.037,-0.0303,0.037,0.0741,0.0741,0.0018,model_under_concentrated,,False
2026-06-18,Mexico,South Korea,False,0.6089,0.2309,0.1602,0.6025,0.2698,0.1277,1.8152,0.8116,"[[0.0751800021598965, 0.05580884183382842, 0.02381576117301921, 0.006443324217194206, 0.0013074249443341896, 0.0002446425718759441], [0.12837217794745753, 0.1094035167408256, 0.043231232407212966, 0.011696155528470689, 0.0023732851204240294, 0.00044408405864637993], [0.11912343824819098, 0.09668608896316484, 0.03923744955848346, 0.010615642604257009, 0.0021540365614235927, 0.0004030587350999667], [0.07207906011822227, 0.05850269704650317, 0.023741746605056478, 0.006423299668966886, 0.001303361732090181, 0.00024388227225204616], [0.03271013024763747, 0.026549053734753265, 0.010774219620567321, 0.0029149515607848004, 0.0005914773575922104, 0.00011067598380680666], [0.016661524029628734, 0.01352326308139495, 0.005488052714848041, 0.0014847857562024715, 0.00030128018848887665, 5.637490739839218e-05]]","[{""score"": ""1-0"", ""prob"": 0.12837217794745753}, {""score"": ""2-0"", ""prob"": 0.11912343824819098}, {""score"": ""1-1"", ""prob"": 0.1094035167408256}]",0.4813,0.2874,0.2312,48,0.4925,0.2836,0.2239,311447,0.1212,-0.0176,-0.1035,0.1212,0.2423,0.22,0.0223,model_over_concentrated,,False
2026-06-18,Switzerland,Bosnia and Herzegovina,True,0.7717,0.1586,0.0697,0.7653,0.1975,0.0372,2.338,0.5602,"[[0.05707438896174567, 0.02892970779151026, 0.008648620940565635, 0.0016148765560570738, 0.00022614816072042454, 2.790470593552715e-05], [0.12693442374618163, 0.07414505515346899, 0.020220666893565244, 0.0037756170768333272, 0.0005287393976387045, 6.524181917126365e-05], [0.1506664805932239, 0.08439765216870955, 0.023638183036946946, 0.004413738083386859, 0.0006181021984099895, 7.626840753330907e-05], [0.11742052045205956, 0.06577452531951863, 0.018422198114742362, 0.003439805727523374, 0.00048171219998038026, 5.943907411489437e-05], [0.06863294295260432, 0.03844557345351104, 0.010767876580711497, 0.0020105854526640573, 0.0002815634423484372, 3.4742467221040245e-05], [0.05038772167260863, 0.028225291986343964, 0.007905369416091802, 0.0014760961111312525, 0.00020671327435327894, 2.5506610867064343e-05]]","[{""score"": ""2-0"", ""prob"": 0.1506664805932239}, {""score"": ""1-0"", ""prob"": 0.12693442374618163}, {""score"": ""3-0"", ""prob"": 0.11742052045205956}]",0.6038,0.2369,0.1593,48,0.6119,0.2338,0.1542,63077,0.1615,-0.0394,-0.1221,0.1615,0.323,0.3067,0.0163,model_over_concentrated,,True
2026-06-18,Canada,Qatar,False,0.867,0.1017,0.0313,0.8595,0.1405,0.0,2.8323,0.4081,"[[0.04037894781464237, 0.014756437116357358, 0.0032600400549623425, 0.0004434280402439339, 4.523604546866078e-05, 3.958277107264415e-06], [0.10968252931963565, 0.04647728909551101, 0.009233403623573708, 0.001255920174155597, 0.00012812194301437875, 1.1211018751039943e-05], [0.15705716829824848, 0.06408837115857936, 0.013075873461439557, 0.0017785698475262395, 0.00018143973585348083, 1.5876470751062712e-05], [0.14827754694464174, 0.06050577994011783, 0.012344921674246317, 0.0016791463701936445, 0.00017129710946748257, 1.4988963334901703e-05], [0.104991535086299, 0.04284259382763097, 0.008741123007538954, 0.0011889605585870425, 0.00012129109800792202, 1.061330121998252e-05], [0.10455284967921236, 0.042663584913260166, 0.008704600033550577, 0.0011839927328835226, 0.00012078430824947286, 1.0568955736678612e-05]]","[{""score"": ""2-0"", ""prob"": 0.15705716829824848}, {""score"": ""3-0"", ""prob"": 0.14827754694464174}, {""score"": ""1-0"", ""prob"": 0.10968252931963565}]",0.7503,0.1684,0.0813,48,0.7612,0.1642,0.0746,141895,0.1092,-0.0279,-0.0813,0.1092,0.2184,0.1966,0.0218,model_over_concentrated,,False
2026-06-19,Scotland,Morocco,True,0.1395,0.2188,0.6417,0.1331,0.2577,0.6092,0.7604,1.9045,"[[0.07232889062499336, 0.12984422588855293, 0.1262350086914913, 0.080137619085609, 0.0381552514192307, 0.02077541056615794], [0.05020803990371987, 0.1035256918011263, 0.09598990851306555, 0.0609371584334592, 0.02901349737279209, 0.01579775515713411], [0.020124059366270035, 0.03832599737585391, 0.03649567038437475, 0.023168502635308164, 0.011031024544327141, 0.006006357063558891], [0.005100821178697224, 0.009714444563660834, 0.009250513777523, 0.005872492560768394, 0.002796020554021146, 0.0015224241172717948], [0.0009696742673842275, 0.0018467314546632254, 0.0017585374699291654, 0.0011163702317901684, 0.0005315279809523059, 0.0002894152605719557], [0.00016839947956689188, 0.00032071451860222355, 0.000305398219480241, 0.0001938755851947781, 9.230835382387407e-05, 5.026159907337404e-05]]","[{""score"": ""0-1"", ""prob"": 0.12984422588855293}, {""score"": ""0-2"", ""prob"": 0.1262350086914913}, {""score"": ""1-1"", ""prob"": 0.1035256918011263}]",0.1907,0.2664,0.5429,48,0.1859,0.2563,0.5578,96517,-0.0576,-0.0087,0.0663,0.0663,0.1326,0.1056,0.0298,model_over_concentrated,,False
2026-06-19,Brazil,Haiti,True,0.7656,0.1619,0.0726,0.7592,0.2008,0.04,2.3135,0.5696,"[[0.05795446519946801, 0.02988687744379528, 0.009079290133738406, 0.0017239320300016067, 0.0002454989542372208, 3.085624630048619e-05], [0.12747782330695412, 0.07574010115604854, 0.0210046253968232, 0.0039882574481468844, 0.0005679533854637844, 7.138486436130205e-05], [0.14976108874261324, 0.08530775003166433, 0.024296739148218408, 0.004613348205115801, 0.0006569703098370027, 8.257321403026914e-05], [0.11548904234152767, 0.0657855150372181, 0.018736556737192198, 0.003557607457785716, 0.0005066260706764157, 6.3676763380155e-05], [0.06679498165851692, 0.0380481315042217, 0.010836594868485594, 0.002057600617972676, 0.00029301549664326415, 3.682850039983208e-05], [0.0482598098332617, 0.0274900231321576, 0.007829510460334577, 0.0014866298645581201, 0.0002117056071442095, 2.6608831705749458e-05]]","[{""score"": ""2-0"", ""prob"": 0.14976108874261324}, {""score"": ""1-0"", ""prob"": 0.12747782330695412}, {""score"": ""3-0"", ""prob"": 0.11548904234152767}]",0.8621,0.0931,0.0447,47,0.8776,0.0807,0.0416,254593,-0.1029,0.1077,-0.0047,0.1077,0.2153,0.2401,0.031,model_under_concentrated,,False
2026-06-19,USA,Australia,False,0.3428,0.2767,0.3806,0.3364,0.3156,0.348,1.2107,1.2901,"[[0.08547880432810032, 0.10235385162696538, 0.06825383714705201, 0.02935112705938173, 0.009466376129885974, 0.0030825822209223953], [0.0958431134406925, 0.1315671791694315, 0.08263539158541214, 0.035535612053570156, 0.01146100689844824, 0.0037321035646880663], [0.06011283030222477, 0.07755077489482325, 0.05002361938833018, 0.021511605354490267, 0.006937960066449439, 0.002259241768641218], [0.024259672808477527, 0.03129708608850308, 0.020187980385475035, 0.008681416344252766, 0.002799945374791597, 0.0009117598660207084], [0.007342838315241528, 0.009472899519311169, 0.006110431787439819, 0.002627662667439899, 0.0008474782962208178, 0.0002759684902335867], [0.0022096388998522503, 0.0028506261984298014, 0.0018387777576955437, 0.0007907276990714655, 0.00025502686150981, 8.304564052403095e-05]]","[{""score"": ""1-1"", ""prob"": 0.1315671791694315}, {""score"": ""0-1"", ""prob"": 0.10235385162696538}, {""score"": ""1-0"", ""prob"": 0.0958431134406925}]",0.5961,0.2298,0.1741,48,0.6181,0.2161,0.1658,314281,-0.2597,0.0858,0.1739,0.2597,0.5194,0.5634,0.044,disagree_on_favorite,,True
2026-06-19,Turkey,Paraguay,True,0.5049,0.2605,0.2346,0.4985,0.2995,0.202,1.561,0.9814,"[[0.08193808941629402, 0.07396265859558164, 0.037888858102144325, 0.01239420326237345, 0.003040793828390703, 0.0007100040416679551], [0.11956773467851615, 0.12378709693810128, 0.05914299194312321, 0.019346855524434464, 0.004746557534364752, 0.0011082879088820112], [0.09586020661572739, 0.09407337236441023, 0.04615992235176881, 0.015099833799710612, 0.0037045932244210017, 0.0008649965471242322], [0.049877982706295274, 0.04894825710864994, 0.024017930798072348, 0.007856745522665428, 0.001927573946530736, 0.0004500750033996806], [0.01946438397130467, 0.019101567854079553, 0.009372757314639754, 0.0030660163727649565, 0.0007522164568941545, 0.00017563726932669135], [0.008092628413480334, 0.00794178181985306, 0.003896873503365499, 0.0012747452604209221, 0.0003127460021916691, 7.302399902893038e-05]]","[{""score"": ""1-1"", ""prob"": 0.12378709693810128}, {""score"": ""1-0"", ""prob"": 0.11956773467851615}, {""score"": ""2-0"", ""prob"": 0.09586020661572739}]",0.4669,0.2865,0.2466,47,0.4726,0.2836,0.2438,72789,0.0316,0.013,-0.0446,0.0446,0.0892,0.0836,0.0114,model_over_concentrated,,False
2026-06-20,Germany,Ivory Coast,True,0.6062,0.2318,0.162,0.5998,0.2707,0.1294,1.8081,0.8159,"[[0.07539840191978094, 0.05627219672882122, 0.0241342059098592, 0.006563624114557904, 0.00133879984527293, 0.00025202008698437737], [0.12822044609492797, 0.10985851243967963, 0.043638038157731505, 0.011867955408761798, 0.002420738388981699, 0.0004556877575924864], [0.11853143326958762, 0.09670868517246964, 0.03945185479414725, 0.010729466155135346, 0.002188517711807431, 0.00041197377340906346], [0.0714404999447393, 0.058287634150225816, 0.023778167128299544, 0.0064667945465542555, 0.0013190492610836858, 0.0002483021720451574], [0.032293617555098346, 0.026348059810540163, 0.010748567493179498, 0.0029232184832883004, 0.000596256638835411, 0.0001122413111376471], [0.016360878988228307, 0.013348687783254962, 0.005445534609204878, 0.0014809868785877658, 0.00030208082749694286, 5.686468869181274e-05]]","[{""score"": ""1-0"", ""prob"": 0.12822044609492797}, {""score"": ""2-0"", ""prob"": 0.11853143326958762}, {""score"": ""1-1"", ""prob"": 0.10985851243967963}]",0.6147,0.2184,0.1669,44,0.6318,0.204,0.1642,151724,-0.0149,0.0523,-0.0375,0.0523,0.1047,0.1335,0.0342,model_under_concentrated,,False
2026-06-20,Ecuador,Curaçao,True,0.8303,0.125,0.0448,0.8239,0.1639,0.0122,2.6105,0.4679,"[[0.047557944577955265, 0.02002172492039383, 0.005038781204294683, 0.0007858063687682729, 9.191086457630988e-05, 9.318383982710736e-06], [0.11866786148776205, 0.057747853732127485, 0.013153662878062732, 0.002051335758219204, 0.0002399319356112599, 2.4325501844066234e-05], [0.1568719576908442, 0.07339333368724886, 0.01716871998354058, 0.0026774906390391253, 0.00031316936246622904, 3.175067914477239e-05], [0.13650396546479412, 0.06386406617513038, 0.01493956213848364, 0.0023298497392631057, 0.00027250797700229597, 2.7628224147002707e-05], [0.08908538942474055, 0.04167904709644672, 0.009749875810642128, 0.0015205094637116227, 0.00017784449828938447, 1.803076635077349e-05], [0.07765720269999411, 0.03633231251063582, 0.008499127488985667, 0.0013254531679458585, 0.00015502998125640973, 1.571771629871088e-05]]","[{""score"": ""2-0"", ""prob"": 0.1568719576908442}, {""score"": ""3-0"", ""prob"": 0.13650396546479412}, {""score"": ""1-0"", ""prob"": 0.11866786148776205}]",0.8603,0.0974,0.0424,44,0.8663,0.0951,0.0386,201463,-0.0364,0.0665,-0.0302,0.0665,0.1331,0.1376,0.0121,model_under_concentrated,,False
