date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-26,Egypt,Iran,True,0.2328,0.2601,0.5071,0.2265,0.299,0.4746,0.3935,0.3042,0.3023,23.0,,,,,-0.167,-0.0052,0.1723,0.1723,0.3445,,,disagree_on_favorite,,True
2026-06-26,New Zealand,Belgium,True,0.1616,0.2316,0.6068,0.1552,0.2705,0.5743,0.0971,0.163,0.7399,22.0,,,,,0.0581,0.1075,-0.1656,0.1656,0.3312,,,model_under_concentrated,,True
2026-06-26,Cape Verde,Saudi Arabia,True,0.3082,0.2743,0.4175,0.3018,0.3132,0.3849,0.3317,0.2848,0.3835,25.0,,,,,-0.0299,0.0284,0.0014,0.0299,0.0597,,,model_over_concentrated,,False
2026-06-26,Uruguay,Spain,True,0.0829,0.1731,0.744,0.0766,0.212,0.7115,0.1835,0.2394,0.5771,25.0,,,,,-0.1069,-0.0274,0.1344,0.1344,0.2687,,,model_over_concentrated,,False
2026-06-26,Norway,France,True,0.1548,0.2279,0.6173,0.1484,0.2669,0.5847,0.1922,0.2543,0.5535,23.0,,,,,-0.0438,0.0126,0.0312,0.0438,0.0876,,,model_over_concentrated,,False
2026-06-26,Senegal,Iraq,True,0.628,0.224,0.148,0.6216,0.2629,0.1154,0.6229,0.229,0.1481,25.0,,,,,-0.0013,0.0339,-0.0327,0.0339,0.0679,,,model_under_concentrated,,False
2026-06-27,Algeria,Austria,True,0.3609,0.277,0.3621,0.3545,0.3159,0.3296,0.2679,0.288,0.4441,23.0,,,,,0.0866,0.0279,-0.1145,0.1145,0.229,,,disagree_on_favorite,,False
2026-06-27,Jordan,Argentina,True,0.0537,0.1381,0.8082,0.0473,0.1771,0.7757,0.0713,0.1304,0.7984,25.0,,,,,-0.024,0.0467,-0.0227,0.0467,0.0934,,,model_under_concentrated,,False
2026-06-27,Colombia,Portugal,True,0.3366,0.2764,0.387,0.3302,0.3153,0.3545,0.2757,0.2855,0.4388,24.0,,,,,0.0545,0.0298,-0.0843,0.0843,0.1686,,,model_under_concentrated,,False
2026-06-27,DR Congo,Uzbekistan,True,0.2241,0.2575,0.5184,0.2177,0.2964,0.4859,0.375,0.2925,0.3324,26.0,,,,,-0.1573,0.0039,0.1535,0.1573,0.3147,,,disagree_on_favorite,,True
2026-06-27,Panama,England,True,0.1394,0.2187,0.6419,0.133,0.2577,0.6093,0.0782,0.1467,0.7751,25.0,,,,,0.0548,0.111,-0.1658,0.1658,0.3316,,,model_under_concentrated,,True
2026-06-27,Croatia,Ghana,True,0.8147,0.1344,0.051,0.8083,0.1733,0.0185,0.5423,0.2593,0.1984,25.0,,,,,0.266,-0.086,-0.1799,0.266,0.5319,,,model_over_concentrated,,True
